subset,clase,archivo,participante,mano,toma,frame_original,ruta_original
train,paper,paper_01065.jpg,p1,,gestos_p1_20260914-163555,65,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\paper\paper_00065.jpg
train,paper,paper_01066.jpg,p1,,gestos_p1_20260914-163555,66,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\paper\paper_00066.jpg
train,paper,paper_01067.jpg,p1,,gestos_p1_20260914-163555,67,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\paper\paper_00067.jpg
train,paper,paper_01068.jpg,p1,,gestos_p1_20260914-163555,68,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\paper\paper_00068.jpg
train,paper,paper_01069.jpg,p1,,gestos_p1_20260914-163555,69,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\paper\paper_00069.jpg
train,paper,paper_01070.jpg,p1,,gestos_p1_20260914-163555,70,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\paper\paper_00070.jpg
train,rock,rock_01001.jpg,p1,,gestos_p1_20260914-163555,1,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00001.jpg
train,rock,rock_01002.jpg,p1,,gestos_p1_20260914-163555,2,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00002.jpg
train,rock,rock_01003.jpg,p1,,gestos_p1_20260914-163555,3,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00003.jpg
train,rock,rock_01004.jpg,p1,,gestos_p1_20260914-163555,4,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00004.jpg
train,rock,rock_01005.jpg,p1,,gestos_p1_20260914-163555,5,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00005.jpg
train,rock,rock_01006.jpg,p1,,gestos_p1_20260914-163555,6,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00006.jpg
train,rock,rock_01007.jpg,p1,,gestos_p1_20260914-163555,7,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00007.jpg
train,rock,rock_01008.jpg,p1,,gestos_p1_20260914-163555,8,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00008.jpg
train,rock,rock_01009.jpg,p1,,gestos_p1_20260914-163555,9,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00009.jpg
train,rock,rock_01010.jpg,p1,,gestos_p1_20260914-163555,10,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00010.jpg
train,rock,rock_01011.jpg,p1,,gestos_p1_20260914-163555,11,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00011.jpg
train,rock,rock_01012.jpg,p1,,gestos_p1_20260914-163555,12,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00012.jpg
train,rock,rock_01013.jpg,p1,,gestos_p1_20260914-163555,13,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00013.jpg
train,rock,rock_01014.jpg,p1,,gestos_p1_20260914-163555,14,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00014.jpg
train,rock,rock_01015.jpg,p1,,gestos_p1_20260914-163555,15,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00015.jpg
train,rock,rock_01016.jpg,p1,,gestos_p1_20260914-163555,16,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00016.jpg
train,rock,rock_01017.jpg,p1,,gestos_p1_20260914-163555,17,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00017.jpg
train,rock,rock_01018.jpg,p1,,gestos_p1_20260914-163555,18,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00018.jpg
train,rock,rock_01019.jpg,p1,,gestos_p1_20260914-163555,19,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00019.jpg
train,rock,rock_01020.jpg,p1,,gestos_p1_20260914-163555,20,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00020.jpg
train,rock,rock_01021.jpg,p1,,gestos_p1_20260914-163555,21,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00021.jpg
train,rock,rock_01022.jpg,p1,,gestos_p1_20260914-163555,22,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00022.jpg
train,rock,rock_01023.jpg,p1,,gestos_p1_20260914-163555,23,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00023.jpg
train,rock,rock_01024.jpg,p1,,gestos_p1_20260914-163555,24,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00024.jpg
train,rock,rock_01025.jpg,p1,,gestos_p1_20260914-163555,25,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00025.jpg
train,rock,rock_01026.jpg,p1,,gestos_p1_20260914-163555,26,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00026.jpg
train,rock,rock_01027.jpg,p1,,gestos_p1_20260914-163555,27,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00027.jpg
train,rock,rock_01028.jpg,p1,,gestos_p1_20260914-163555,28,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00028.jpg
train,rock,rock_01029.jpg,p1,,gestos_p1_20260914-163555,29,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00029.jpg
train,rock,rock_01030.jpg,p1,,gestos_p1_20260914-163555,30,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00030.jpg
train,rock,rock_01031.jpg,p1,,gestos_p1_20260914-163555,31,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00031.jpg
train,rock,rock_01032.jpg,p1,,gestos_p1_20260914-163555,32,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00032.jpg
train,rock,rock_01033.jpg,p1,,gestos_p1_20260914-163555,33,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00033.jpg
train,rock,rock_01034.jpg,p1,,gestos_p1_20260914-163555,34,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00034.jpg
train,rock,rock_01035.jpg,p1,,gestos_p1_20260914-163555,35,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00035.jpg
train,rock,rock_01036.jpg,p1,,gestos_p1_20260914-163555,36,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00036.jpg
train,rock,rock_01037.jpg,p1,,gestos_p1_20260914-163555,37,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00037.jpg
train,rock,rock_01038.jpg,p1,,gestos_p1_20260914-163555,38,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00038.jpg
train,rock,rock_01039.jpg,p1,,gestos_p1_20260914-163555,39,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00039.jpg
train,rock,rock_01040.jpg,p1,,gestos_p1_20260914-163555,40,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00040.jpg
train,rock,rock_01041.jpg,p1,,gestos_p1_20260914-163555,41,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00041.jpg
train,rock,rock_01042.jpg,p1,,gestos_p1_20260914-163555,42,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00042.jpg
train,rock,rock_01043.jpg,p1,,gestos_p1_20260914-163555,43,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00043.jpg
train,rock,rock_01044.jpg,p1,,gestos_p1_20260914-163555,44,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00044.jpg
train,rock,rock_01045.jpg,p1,,gestos_p1_20260914-163555,45,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00045.jpg
train,rock,rock_01046.jpg,p1,,gestos_p1_20260914-163555,46,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00046.jpg
train,rock,rock_01047.jpg,p1,,gestos_p1_20260914-163555,47,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00047.jpg
train,rock,rock_01048.jpg,p1,,gestos_p1_20260914-163555,48,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00048.jpg
train,rock,rock_01049.jpg,p1,,gestos_p1_20260914-163555,49,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00049.jpg
train,rock,rock_01050.jpg,p1,,gestos_p1_20260914-163555,50,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00050.jpg
train,rock,rock_01051.jpg,p1,,gestos_p1_20260914-163555,51,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00051.jpg
train,rock,rock_01052.jpg,p1,,gestos_p1_20260914-163555,52,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00052.jpg
train,rock,rock_01053.jpg,p1,,gestos_p1_20260914-163555,53,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00053.jpg
train,rock,rock_01054.jpg,p1,,gestos_p1_20260914-163555,54,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00054.jpg
train,rock,rock_01055.jpg,p1,,gestos_p1_20260914-163555,55,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00055.jpg
train,rock,rock_01056.jpg,p1,,gestos_p1_20260914-163555,56,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00056.jpg
train,rock,rock_01057.jpg,p1,,gestos_p1_20260914-163555,57,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00057.jpg
train,rock,rock_01058.jpg,p1,,gestos_p1_20260914-163555,58,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00058.jpg
train,rock,rock_01059.jpg,p1,,gestos_p1_20260914-163555,59,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00059.jpg
train,rock,rock_01060.jpg,p1,,gestos_p1_20260914-163555,60,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00060.jpg
train,rock,rock_01061.jpg,p1,,gestos_p1_20260914-163555,61,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00061.jpg
train,rock,rock_01062.jpg,p1,,gestos_p1_20260914-163555,62,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00062.jpg
train,rock,rock_01063.jpg,p1,,gestos_p1_20260914-163555,63,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00063.jpg
train,rock,rock_01064.jpg,p1,,gestos_p1_20260914-163555,64,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00064.jpg
train,rock,rock_01065.jpg,p1,,gestos_p1_20260914-163555,65,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00065.jpg
train,rock,rock_01066.jpg,p1,,gestos_p1_20260914-163555,66,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00066.jpg
train,rock,rock_01067.jpg,p1,,gestos_p1_20260914-163555,67,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00067.jpg
train,rock,rock_01068.jpg,p1,,gestos_p1_20260914-163555,68,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00068.jpg
train,rock,rock_01069.jpg,p1,,gestos_p1_20260914-163555,69,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00069.jpg
train,rock,rock_01070.jpg,p1,,gestos_p1_20260914-163555,70,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rock\rock_00070.jpg
train,rockandroll,rockandroll_01001.jpg,p1,,gestos_p1_20260914-163555,1,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00001.jpg
train,rockandroll,rockandroll_01002.jpg,p1,,gestos_p1_20260914-163555,2,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00002.jpg
train,rockandroll,rockandroll_01003.jpg,p1,,gestos_p1_20260914-163555,3,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00003.jpg
train,rockandroll,rockandroll_01004.jpg,p1,,gestos_p1_20260914-163555,4,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00004.jpg
train,rockandroll,rockandroll_01005.jpg,p1,,gestos_p1_20260914-163555,5,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00005.jpg
train,rockandroll,rockandroll_01006.jpg,p1,,gestos_p1_20260914-163555,6,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00006.jpg
train,rockandroll,rockandroll_01007.jpg,p1,,gestos_p1_20260914-163555,7,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00007.jpg
train,rockandroll,rockandroll_01008.jpg,p1,,gestos_p1_20260914-163555,8,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00008.jpg
train,rockandroll,rockandroll_01009.jpg,p1,,gestos_p1_20260914-163555,9,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00009.jpg
train,rockandroll,rockandroll_01010.jpg,p1,,gestos_p1_20260914-163555,10,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00010.jpg
train,rockandroll,rockandroll_01011.jpg,p1,,gestos_p1_20260914-163555,11,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00011.jpg
train,rockandroll,rockandroll_01012.jpg,p1,,gestos_p1_20260914-163555,12,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00012.jpg
train,rockandroll,rockandroll_01013.jpg,p1,,gestos_p1_20260914-163555,13,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00013.jpg
train,rockandroll,rockandroll_01014.jpg,p1,,gestos_p1_20260914-163555,14,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00014.jpg
train,rockandroll,rockandroll_01015.jpg,p1,,gestos_p1_20260914-163555,15,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00015.jpg
train,rockandroll,rockandroll_01016.jpg,p1,,gestos_p1_20260914-163555,16,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00016.jpg
train,rockandroll,rockandroll_01017.jpg,p1,,gestos_p1_20260914-163555,17,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00017.jpg
train,rockandroll,rockandroll_01018.jpg,p1,,gestos_p1_20260914-163555,18,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00018.jpg
train,rockandroll,rockandroll_01019.jpg,p1,,gestos_p1_20260914-163555,19,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00019.jpg
train,rockandroll,rockandroll_01020.jpg,p1,,gestos_p1_20260914-163555,20,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00020.jpg
train,rockandroll,rockandroll_01021.jpg,p1,,gestos_p1_20260914-163555,21,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00021.jpg
train,rockandroll,rockandroll_01022.jpg,p1,,gestos_p1_20260914-163555,22,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00022.jpg
train,rockandroll,rockandroll_01023.jpg,p1,,gestos_p1_20260914-163555,23,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00023.jpg
train,rockandroll,rockandroll_01024.jpg,p1,,gestos_p1_20260914-163555,24,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00024.jpg
train,rockandroll,rockandroll_01025.jpg,p1,,gestos_p1_20260914-163555,25,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00025.jpg
train,rockandroll,rockandroll_01026.jpg,p1,,gestos_p1_20260914-163555,26,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00026.jpg
train,rockandroll,rockandroll_01027.jpg,p1,,gestos_p1_20260914-163555,27,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00027.jpg
train,rockandroll,rockandroll_01028.jpg,p1,,gestos_p1_20260914-163555,28,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00028.jpg
train,rockandroll,rockandroll_01029.jpg,p1,,gestos_p1_20260914-163555,29,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00029.jpg
train,rockandroll,rockandroll_01030.jpg,p1,,gestos_p1_20260914-163555,30,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00030.jpg
train,rockandroll,rockandroll_01031.jpg,p1,,gestos_p1_20260914-163555,31,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00031.jpg
train,rockandroll,rockandroll_01032.jpg,p1,,gestos_p1_20260914-163555,32,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00032.jpg
train,rockandroll,rockandroll_01033.jpg,p1,,gestos_p1_20260914-163555,33,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00033.jpg
train,rockandroll,rockandroll_01034.jpg,p1,,gestos_p1_20260914-163555,34,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00034.jpg
train,rockandroll,rockandroll_01035.jpg,p1,,gestos_p1_20260914-163555,35,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00035.jpg
train,rockandroll,rockandroll_01036.jpg,p1,,gestos_p1_20260914-163555,36,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00036.jpg
train,rockandroll,rockandroll_01037.jpg,p1,,gestos_p1_20260914-163555,37,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00037.jpg
train,rockandroll,rockandroll_01038.jpg,p1,,gestos_p1_20260914-163555,38,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00038.jpg
train,rockandroll,rockandroll_01039.jpg,p1,,gestos_p1_20260914-163555,39,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00039.jpg
train,rockandroll,rockandroll_01040.jpg,p1,,gestos_p1_20260914-163555,40,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00040.jpg
train,rockandroll,rockandroll_01041.jpg,p1,,gestos_p1_20260914-163555,41,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00041.jpg
train,rockandroll,rockandroll_01042.jpg,p1,,gestos_p1_20260914-163555,42,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00042.jpg
train,rockandroll,rockandroll_01043.jpg,p1,,gestos_p1_20260914-163555,43,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00043.jpg
train,rockandroll,rockandroll_01044.jpg,p1,,gestos_p1_20260914-163555,44,C:\Users\Javier\PIDS_HandPose\kit-grabacion\HAR_mediapipe\data\gestos_p1_20260914-163555\train\rockandroll\rockandroll_00044.jpg
